sample,experiment,wn,int
500 mA,exp5,3312.262695,2288.457031
500 mA,exp5,3311.510742,2288.011963
500 mA,exp5,3310.758789,2309.532471
500 mA,exp5,3310.005859,2422.027344
500 mA,exp5,3309.253906,2352.547852
500 mA,exp5,3308.500977,2386.587402
500 mA,exp5,3307.749023,2423.748779
500 mA,exp5,3306.996094,2335.499756
500 mA,exp5,3306.243164,2400.86499
500 mA,exp5,3305.490234,2497.54126
500 mA,exp5,3304.736328,2377.998291
500 mA,exp5,3303.983398,2390.064697
500 mA,exp5,3303.229492,2323.830078
500 mA,exp5,3302.475586,2317.114746
500 mA,exp5,3301.72168,2373.014404
500 mA,exp5,3300.967773,2363.161621
500 mA,exp5,3300.213867,2397.124268
500 mA,exp5,3299.459961,2243.345947
500 mA,exp5,3298.705078,2399.317627
500 mA,exp5,3297.950195,2477.038818
500 mA,exp5,3297.196289,2360.85791
500 mA,exp5,3296.441406,2376.028809
500 mA,exp5,3295.685547,2356.810791
500 mA,exp5,3294.930664,2359.47583
500 mA,exp5,3294.175781,2380.886719
500 mA,exp5,3293.419922,2314.81958
500 mA,exp5,3292.664062,2280.01123
500 mA,exp5,3291.908203,2310.792725
500 mA,exp5,3291.152344,2400.881836
500 mA,exp5,3290.396484,2253.703369
500 mA,exp5,3289.640625,2303.196777
500 mA,exp5,3288.883789,2371.39209
500 mA,exp5,3288.12793,2380.287598
500 mA,exp5,3287.371094,2398.536377
500 mA,exp5,3286.614258,2466.672607
500 mA,exp5,3285.857422,2347.713379
500 mA,exp5,3285.100586,2387.777588
500 mA,exp5,3284.342773,2334.328369
500 mA,exp5,3283.585938,2396.191406
500 mA,exp5,3282.828125,2370.799561
500 mA,exp5,3282.070312,2373.450195
500 mA,exp5,3281.3125,2422.812012
500 mA,exp5,3280.554688,2344.499023
500 mA,exp5,3279.796875,2431.202148
500 mA,exp5,3279.038086,2309.345459
500 mA,exp5,3278.279297,2315.116455
500 mA,exp5,3277.521484,2407.996094
500 mA,exp5,3276.762695,2304.87793
500 mA,exp5,3276.003906,2301.316406
500 mA,exp5,3275.244141,2406.580566
500 mA,exp5,3274.485352,2365.696289
500 mA,exp5,3273.725586,2312.395508
500 mA,exp5,3272.966797,2336.801514
500 mA,exp5,3272.207031,2398.480225
500 mA,exp5,3271.447266,2295.50415
500 mA,exp5,3270.6875,2279.525635
500 mA,exp5,3269.926758,2362.913818
500 mA,exp5,3269.166992,2322.092773
500 mA,exp5,3268.40625,2361.986328
500 mA,exp5,3267.646484,2417.380127
500 mA,exp5,3266.885742,2361.059326
500 mA,exp5,3266.125,2388.513428
500 mA,exp5,3265.363281,2332.219971
500 mA,exp5,3264.602539,2341.063965
500 mA,exp5,3263.841797,2362.305176
500 mA,exp5,3263.080078,2287.452393
500 mA,exp5,3262.318359,2358.278076
500 mA,exp5,3261.556641,2323.733154
500 mA,exp5,3260.794922,2527.724854
500 mA,exp5,3260.033203,2384.761719
500 mA,exp5,3259.270508,2353.328125
500 mA,exp5,3258.508789,2414.782715
500 mA,exp5,3257.746094,2364.783691
500 mA,exp5,3256.983398,2317.898682
500 mA,exp5,3256.220703,2305.06665
500 mA,exp5,3255.458008,2307.706543
500 mA,exp5,3254.694336,2390.758789
500 mA,exp5,3253.931641,2415.026123
500 mA,exp5,3253.167969,2334.168945
500 mA,exp5,3252.404297,2333.709473
500 mA,exp5,3251.640625,2336.340332
500 mA,exp5,3250.876953,2357.508789
500 mA,exp5,3250.113281,2387.936279
500 mA,exp5,3249.348633,2365.845947
500 mA,exp5,3248.584961,2393.171631
500 mA,exp5,3247.820312,2256.856689
500 mA,exp5,3247.055664,2444.703369
500 mA,exp5,3246.291016,2330.034668
500 mA,exp5,3245.526367,2326.489746
500 mA,exp5,3244.760742,2248.908203
500 mA,exp5,3243.996094,2458.198242
500 mA,exp5,3243.230469,2371.369629
500 mA,exp5,3242.464844,2336.988037
500 mA,exp5,3241.699219,2318.032227
500 mA,exp5,3240.933594,2462.42334
500 mA,exp5,3240.167969,2277.061279
500 mA,exp5,3239.402344,2270.450684
500 mA,exp5,3238.635742,2359.324219
500 mA,exp5,3237.869141,2365.017578
500 mA,exp5,3237.102539,2327.604492
500 mA,exp5,3236.335938,2453.352783
500 mA,exp5,3235.569336,2342.07373
500 mA,exp5,3234.802734,2403.151855
500 mA,exp5,3234.035156,2347.301758
500 mA,exp5,3233.267578,2389.899414
500 mA,exp5,3232.500977,2423.254395
500 mA,exp5,3231.732422,2410.477295
500 mA,exp5,3230.964844,2376.187256
500 mA,exp5,3230.197266,2409.524902
500 mA,exp5,3229.429688,2387.539307
500 mA,exp5,3228.661133,2319.47998
500 mA,exp5,3227.892578,2288.305908
500 mA,exp5,3227.124023,2413.762207
500 mA,exp5,3226.355469,2468.551025
500 mA,exp5,3225.586914,2403.598389
500 mA,exp5,3224.817383,2338.671631
500 mA,exp5,3224.048828,2313.660889
500 mA,exp5,3223.279297,2239.573242
500 mA,exp5,3222.509766,2321.947266
500 mA,exp5,3221.740234,2367.488281
500 mA,exp5,3220.970703,2385.41626
500 mA,exp5,3220.201172,2467.712158
500 mA,exp5,3219.430664,2258.812256
500 mA,exp5,3218.661133,2307.393311
500 mA,exp5,3217.890625,2300.809082
500 mA,exp5,3217.120117,2285.03833
500 mA,exp5,3216.349609,2345.834717
500 mA,exp5,3215.578125,2418.854248
500 mA,exp5,3214.807617,2250.007324
500 mA,exp5,3214.036133,2368.926025
500 mA,exp5,3213.265625,2291.956055
500 mA,exp5,3212.494141,2334.33374
500 mA,exp5,3211.722656,2284.930176
500 mA,exp5,3210.951172,2348.699707
500 mA,exp5,3210.178711,2247.333252
500 mA,exp5,3209.407227,2280.514648
500 mA,exp5,3208.634766,2310.626465
500 mA,exp5,3207.862305,2340.726074
500 mA,exp5,3207.089844,2242.496338
500 mA,exp5,3206.317383,2403.943604
500 mA,exp5,3205.544922,2379.035156
500 mA,exp5,3204.771484,2378.563232
500 mA,exp5,3203.999023,2222.401123
500 mA,exp5,3203.225586,2292.159424
500 mA,exp5,3202.452148,2258.137695
500 mA,exp5,3201.678711,2309.555176
500 mA,exp5,3200.904297,2187.08374
500 mA,exp5,3200.130859,2336.085938
500 mA,exp5,3199.356445,2414.89917
500 mA,exp5,3198.583008,2399.177246
500 mA,exp5,3197.808594,2334.694824
500 mA,exp5,3197.03418,2355.562256
500 mA,exp5,3196.259766,2291.11377
500 mA,exp5,3195.484375,2372.903076
500 mA,exp5,3194.709961,2293.249268
500 mA,exp5,3193.93457,2265.389648
500 mA,exp5,3193.15918,2240.585449
500 mA,exp5,3192.383789,2279.707764
500 mA,exp5,3191.608398,2254.9104
500 mA,exp5,3190.833008,2360.948242
500 mA,exp5,3190.056641,2269.223389
500 mA,exp5,3189.28125,2210.988525
500 mA,exp5,3188.504883,2335.215332
500 mA,exp5,3187.728516,2307.390625
500 mA,exp5,3186.952148,2285.655762
500 mA,exp5,3186.175781,2127.182129
500 mA,exp5,3185.398438,2269.555664
500 mA,exp5,3184.62207,2196.201172
500 mA,exp5,3183.844727,2277.763916
500 mA,exp5,3183.067383,2243.910156
500 mA,exp5,3182.290039,2328.466553
500 mA,exp5,3181.512695,2230.876465
500 mA,exp5,3180.734375,2187.948242
500 mA,exp5,3179.957031,2211.784668
500 mA,exp5,3179.178711,2238.64502
500 mA,exp5,3178.400391,2238.199463
500 mA,exp5,3177.62207,2258.979248
500 mA,exp5,3176.84375,2294.908447
500 mA,exp5,3176.06543,2327.79248
500 mA,exp5,3175.286133,2318.237793
500 mA,exp5,3174.507812,2269.299805
500 mA,exp5,3173.728516,2153.739258
500 mA,exp5,3172.949219,2132.110352
500 mA,exp5,3172.169922,2207.384766
500 mA,exp5,3171.390625,2373.449951
500 mA,exp5,3170.610352,2306.388428
500 mA,exp5,3169.831055,2239.353516
500 mA,exp5,3169.050781,2338.750488
500 mA,exp5,3168.270508,2311.059814
500 mA,exp5,3167.490234,2219.869141
500 mA,exp5,3166.709961,2074.287109
500 mA,exp5,3165.928711,2215.961182
500 mA,exp5,3165.148438,2155.068604
500 mA,exp5,3164.367188,2196.946045
500 mA,exp5,3163.585938,2096.804199
500 mA,exp5,3162.804688,2241.381104
500 mA,exp5,3162.023438,2243.954346
500 mA,exp5,3161.242188,2213.311768
500 mA,exp5,3160.459961,2261.173096
500 mA,exp5,3159.678711,2167.154053
500 mA,exp5,3158.896484,2236.129395
500 mA,exp5,3158.114258,2317.145508
500 mA,exp5,3157.332031,2217.138428
500 mA,exp5,3156.548828,2264.950684
500 mA,exp5,3155.766602,2222.284424
500 mA,exp5,3154.983398,2306.25293
500 mA,exp5,3154.201172,2182.214355
500 mA,exp5,3153.417969,2275.19751
500 mA,exp5,3152.633789,2187.369141
500 mA,exp5,3151.850586,2229.10498
500 mA,exp5,3151.067383,2225.648193
500 mA,exp5,3150.283203,2174.015381
500 mA,exp5,3149.499023,2239.812256
500 mA,exp5,3148.71582,2218.295898
500 mA,exp5,3147.931641,2196.788086
500 mA,exp5,3147.146484,2091.044922
500 mA,exp5,3146.362305,2159.813721
500 mA,exp5,3145.577148,2111.262451
500 mA,exp5,3144.792969,2252.165039
500 mA,exp5,3144.007812,2284.784424
500 mA,exp5,3143.222656,2269.299805
500 mA,exp5,3142.4375,2355.994141
500 mA,exp5,3141.651367,2292.429199
500 mA,exp5,3140.866211,2246.912842
500 mA,exp5,3140.080078,2210.424561
500 mA,exp5,3139.293945,2345.104248
500 mA,exp5,3138.507812,2032.417847
500 mA,exp5,3137.72168,2164.077637
500 mA,exp5,3136.935547,2187.652344
500 mA,exp5,3136.148438,2130.209717
500 mA,exp5,3135.362305,2156.78125
500 mA,exp5,3134.575195,2216.332031
500 mA,exp5,3133.788086,2197.898193
500 mA,exp5,3133.000977,2251.421143
500 mA,exp5,3132.213867,2131.079346
500 mA,exp5,3131.425781,2214.560791
500 mA,exp5,3130.638672,2166.180664
500 mA,exp5,3129.850586,2135.792725
500 mA,exp5,3129.0625,2111.406494
500 mA,exp5,3128.274414,2167.876221
500 mA,exp5,3127.486328,2164.448975
500 mA,exp5,3126.697266,2149.050781
500 mA,exp5,3125.90918,2199.493652
500 mA,exp5,3125.120117,2133.231934
500 mA,exp5,3124.331055,2075.970459
500 mA,exp5,3123.541992,2141.351074
500 mA,exp5,3122.75293,2200.725098
500 mA,exp5,3121.962891,2176.368896
500 mA,exp5,3121.173828,2152.022461
500 mA,exp5,3120.383789,2226.300049
500 mA,exp5,3119.59375,2112.321289
500 mA,exp5,3118.803711,2177.615479
500 mA,exp5,3118.013672,2168.220459
500 mA,exp5,3117.223633,2111.053955
500 mA,exp5,3116.432617,2212.133057
500 mA,exp5,3115.642578,2089.316406
500 mA,exp5,3114.851562,2184.391113
500 mA,exp5,3114.060547,2118.316162
500 mA,exp5,3113.269531,2162.636475
500 mA,exp5,3112.477539,2233.780273
500 mA,exp5,3111.686523,2167.734863
500 mA,exp5,3110.894531,2232.886475
500 mA,exp5,3110.102539,2181.770264
500 mA,exp5,3109.310547,2014.455811
500 mA,exp5,3108.518555,2118.330566
500 mA,exp5,3107.726562,2025.564819
500 mA,exp5,3106.93457,2171.090088
500 mA,exp5,3106.141602,2218.297119
500 mA,exp5,3105.348633,2197.01416
500 mA,exp5,3104.555664,2232.29126
500 mA,exp5,3103.762695,2103.885498
500 mA,exp5,3102.969727,2177.844482
500 mA,exp5,3102.175781,2103.043701
500 mA,exp5,3101.382812,2025.298584
500 mA,exp5,3100.588867,2099.228516
500 mA,exp5,3099.794922,2075.025879
500 mA,exp5,3099.000977,2077.582764
500 mA,exp5,3098.207031,2092.025146
500 mA,exp5,3097.413086,2115.374756
500 mA,exp5,3096.618164,2159.508057
500 mA,exp5,3095.823242,2111.55835
500 mA,exp5,3095.02832,2105.197266
500 mA,exp5,3094.233398,2149.305664
500 mA,exp5,3093.438477,2187.460449
500 mA,exp5,3092.643555,1979.299927
500 mA,exp5,3091.847656,2204.385986
500 mA,exp5,3091.051758,2132.75415
500 mA,exp5,3090.256836,2185.709717
500 mA,exp5,3089.460938,2081.493896
500 mA,exp5,3088.664062,2196.692871
500 mA,exp5,3087.868164,2136.975098
500 mA,exp5,3087.071289,2204.703613
500 mA,exp5,3086.275391,2156.858643
500 mA,exp5,3085.478516,2248.25293
500 mA,exp5,3084.681641,2182.64917
500 mA,exp5,3083.884766,2170.368652
500 mA,exp5,3083.086914,2137.370361
500 mA,exp5,3082.290039,2151.741455
500 mA,exp5,3081.492188,2296.309814
500 mA,exp5,3080.694336,2292.891602
500 mA,exp5,3079.896484,2162.281738
500 mA,exp5,3079.098633,2158.891602
500 mA,exp5,3078.300781,2303.342285
500 mA,exp5,3077.50293,2296.968994
500 mA,exp5,3076.704102,2302.42041
500 mA,exp5,3075.905273,2263.544434
500 mA,exp5,3075.106445,2118.324463
500 mA,exp5,3074.307617,2301.03833
500 mA,exp5,3073.508789,2232.65332
500 mA,exp5,3072.708984,2341.454834
500 mA,exp5,3071.910156,2397.075439
500 mA,exp5,3071.110352,2313.954346
500 mA,exp5,3070.310547,2272.178955
500 mA,exp5,3069.510742,2254.022705
500 mA,exp5,3068.709961,2377.458984
500 mA,exp5,3067.910156,2315.052002
500 mA,exp5,3067.109375,2568.161621
500 mA,exp5,3066.30957,2361.29248
500 mA,exp5,3065.508789,2455.13501
500 mA,exp5,3064.708008,2501.791748
500 mA,exp5,3063.90625,2516.022217
500 mA,exp5,3063.105469,2465.444092
500 mA,exp5,3062.303711,2618.089844
500 mA,exp5,3061.501953,2496.845947
500 mA,exp5,3060.701172,2596.435791
500 mA,exp5,3059.898438,2672.440186
500 mA,exp5,3059.09668,2615.995605
500 mA,exp5,3058.294922,2536.037354
500 mA,exp5,3057.492188,2562.003174
500 mA,exp5,3056.689453,2623.248779
500 mA,exp5,3055.887695,2549.217285
500 mA,exp5,3055.083984,2513.431152
500 mA,exp5,3054.28125,2468.842041
500 mA,exp5,3053.478516,2562.380615
500 mA,exp5,3052.674805,2614.750732
500 mA,exp5,3051.87207,2537.857178
500 mA,exp5,3051.068359,2610.768555
500 mA,exp5,3050.264648,2569.140137
500 mA,exp5,3049.459961,2548.077393
500 mA,exp5,3048.65625,2421.36377
500 mA,exp5,3047.851562,2394.469971
500 mA,exp5,3047.047852,2285.440186
500 mA,exp5,3046.243164,2364.18042
500 mA,exp5,3045.438477,2328.516113
500 mA,exp5,3044.633789,2380.827637
500 mA,exp5,3043.828125,2251.367188
500 mA,exp5,3043.023438,2321.258545
500 mA,exp5,3042.217773,2297.352295
500 mA,exp5,3041.412109,2173.845215
500 mA,exp5,3040.606445,2161.694336
500 mA,exp5,3039.800781,2202.261963
500 mA,exp5,3038.994141,2225.245605
500 mA,exp5,3038.188477,2207.236816
500 mA,exp5,3037.381836,2318.013672
500 mA,exp5,3036.575195,2247.321777
500 mA,exp5,3035.768555,2202.988525
500 mA,exp5,3034.961914,2211.32373
500 mA,exp5,3034.155273,2245.975342
500 mA,exp5,3033.347656,2169.506348
500 mA,exp5,3032.541016,2262.61792
500 mA,exp5,3031.733398,2145.258301
500 mA,exp5,3030.925781,2141.907959
500 mA,exp5,3030.117188,2179.459961
500 mA,exp5,3029.30957,2161.499268
500 mA,exp5,3028.501953,2213.634277
500 mA,exp5,3027.693359,2102.240723
500 mA,exp5,3026.884766,2133.932373
500 mA,exp5,3026.076172,2148.099365
500 mA,exp5,3025.267578,2191.441162
500 mA,exp5,3024.458984,2185.168945
500 mA,exp5,3023.649414,2199.317139
500 mA,exp5,3022.839844,2155.134033
500 mA,exp5,3022.03125,2169.282715
500 mA,exp5,3021.22168,2090.141602
500 mA,exp5,3020.411133,2034.348389
500 mA,exp5,3019.601562,2130.103271
500 mA,exp5,3018.791992,2059.757324
500 mA,exp5,3017.981445,2088.474609
500 mA,exp5,3017.170898,2058.935791
500 mA,exp5,3016.360352,2075.995117
500 mA,exp5,3015.549805,2125.069092
500 mA,exp5,3014.739258,2177.033936
500 mA,exp5,3013.927734,2234.797852
500 mA,exp5,3013.116211,2048.156494
500 mA,exp5,3012.305664,2132.101562
500 mA,exp5,3011.494141,2172.390625
500 mA,exp5,3010.681641,2157.419922
500 mA,exp5,3009.870117,2186.060059
500 mA,exp5,3009.058594,2185.624512
500 mA,exp5,3008.246094,2138.695801
500 mA,exp5,3007.433594,2109.217041
500 mA,exp5,3006.621094,2108.797119
500 mA,exp5,3005.808594,2192.595947
500 mA,exp5,3004.996094,2215.387695
500 mA,exp5,3004.182617,2087.217041
500 mA,exp5,3003.370117,2107.11792
500 mA,exp5,3002.556641,2135.716309
500 mA,exp5,3001.743164,2135.29126
750 mA,exp1,3750.169922,1771.815308
750 mA,exp1,3749.5,1821.130249
750 mA,exp1,3748.830078,1877.140381
750 mA,exp1,3748.160156,1679.60437
750 mA,exp1,3747.489258,1718.017212
750 mA,exp1,3746.819336,1833.853027
750 mA,exp1,3746.148438,1713.858154
750 mA,exp1,3745.477539,1657.242065
750 mA,exp1,3744.806641,1607.682861
750 mA,exp1,3744.135742,1716.418457
750 mA,exp1,3743.464844,1673.899902
750 mA,exp1,3742.793945,1663.040649
750 mA,exp1,3742.12207,1722.491089
750 mA,exp1,3741.451172,1750.287842
750 mA,exp1,3740.779297,1778.074219
750 mA,exp1,3740.107422,1753.150269
750 mA,exp1,3739.435547,1686.083496
750 mA,exp1,3738.763672,1815.714966
750 mA,exp1,3738.091797,1695.990967
750 mA,exp1,3737.419922,1723.761597
750 mA,exp1,3736.74707,1723.441284
750 mA,exp1,3736.074219,1744.177734
750 mA,exp1,3735.402344,1733.327515
750 mA,exp1,3734.729492,1771.594849
750 mA,exp1,3734.056641,1729.176392
750 mA,exp1,3733.383789,1753.403076
750 mA,exp1,3732.709961,1795.151489
750 mA,exp1,3732.037109,1749.246826
750 mA,exp1,3731.364258,1685.834839
750 mA,exp1,3730.69043,1692.530518
750 mA,exp1,3730.016602,1814.840942
750 mA,exp1,3729.342773,1723.428833
750 mA,exp1,3728.668945,1751.127319
750 mA,exp1,3727.995117,1677.268921
750 mA,exp1,3727.321289,1785.487549
750 mA,exp1,3726.646484,1697.648926
750 mA,exp1,3725.972656,1683.335693
750 mA,exp1,3725.297852,1773.998047
750 mA,exp1,3724.623047,1826.144775
750 mA,exp1,3723.948242,1783.833862
750 mA,exp1,3723.273438,1738.041626
750 mA,exp1,3722.598633,1765.69104
750 mA,exp1,3721.923828,1737.397949
750 mA,exp1,3721.248047,1723.095703
750 mA,exp1,3720.573242,1677.348633
750 mA,exp1,3719.897461,1795.828247
750 mA,exp1,3719.22168,1792.002686
750 mA,exp1,3718.545898,1732.297974
750 mA,exp1,3717.870117,1798.323364
750 mA,exp1,3717.194336,1647.867188
750 mA,exp1,3716.518555,1832.564087
750 mA,exp1,3715.841797,1786.855713
750 mA,exp1,3715.166016,1758.61084
750 mA,exp1,3714.489258,1709.444336
750 mA,exp1,3713.8125,1744.008423
750 mA,exp1,3713.135742,1795.996582
750 mA,exp1,3712.458984,1708.496338
750 mA,exp1,3711.782227,1816.249146
750 mA,exp1,3711.105469,1840.311646
750 mA,exp1,3710.427734,1728.45813
750 mA,exp1,3709.750977,1801.305908
750 mA,exp1,3709.073242,1720.852417
750 mA,exp1,3708.395508,1779.743286
750 mA,exp1,3707.717773,1810.754517
750 mA,exp1,3707.040039,1855.680542
750 mA,exp1,3706.362305,1674.329346
750 mA,exp1,3705.683594,1830.633301
750 mA,exp1,3705.005859,1767.661621
750 mA,exp1,3704.327148,1816.041382
750 mA,exp1,3703.648438,1847.011475
750 mA,exp1,3702.969727,1801.460205
750 mA,exp1,3702.291016,1769.833984
750 mA,exp1,3701.612305,1599.161865
750 mA,exp1,3700.933594,1838.696777
750 mA,exp1,3700.254883,1800.130859
750 mA,exp1,3699.575195,1737.257568
750 mA,exp1,3698.895508,1743.884766
750 mA,exp1,3698.216797,1747.036377
750 mA,exp1,3697.537109,1847.419434
750 mA,exp1,3696.857422,1739.44812
750 mA,exp1,3696.176758,1721.770874
750 mA,exp1,3695.49707,1724.924072
750 mA,exp1,3694.817383,1731.546143
750 mA,exp1,3694.136719,1713.880005
750 mA,exp1,3693.456055,1692.751587
750 mA,exp1,3692.776367,1765.269897
750 mA,exp1,3692.095703,1737.204834
750 mA,exp1,3691.415039,1764.619385
750 mA,exp1,3690.733398,1826.685791
750 mA,exp1,3690.052734,1770.900269
750 mA,exp1,3689.37207,1812.152954
750 mA,exp1,3688.69043,1825.67627
750 mA,exp1,3688.008789,1821.876343
750 mA,exp1,3687.327148,1814.614746
750 mA,exp1,3686.645508,1803.893433
750 mA,exp1,3685.963867,1793.176025
750 mA,exp1,3685.282227,1689.013062
750 mA,exp1,3684.600586,1861.724731
750 mA,exp1,3683.917969,1743.748169
750 mA,exp1,3683.236328,1836.824951
750 mA,exp1,3682.553711,1871.072266
750 mA,exp1,3681.871094,1822.317139
750 mA,exp1,3681.188477,1763.208008
750 mA,exp1,3680.505859,1883.865723
750 mA,exp1,3679.823242,1804.031006
750 mA,exp1,3679.139648,1910.815186
750 mA,exp1,3678.457031,1751.546143
750 mA,exp1,3677.773438,1761.58606
750 mA,exp1,3677.089844,1844.144775
750 mA,exp1,3676.40625,1778.201904
750 mA,exp1,3675.722656,1764.06604
750 mA,exp1,3675.039062,1708.516724
750 mA,exp1,3674.355469,1804.828003
750 mA,exp1,3673.671875,1863.150757
750 mA,exp1,3672.987305,1745.52002
750 mA,exp1,3672.302734,1821.077148
750 mA,exp1,3671.619141,1848.329224
750 mA,exp1,3670.93457,1844.541504
750 mA,exp1,3670.25,1802.837036
750 mA,exp1,3669.564453,1854.202637
750 mA,exp1,3668.879883,1843.524048
750 mA,exp1,3668.195312,1788.061768
750 mA,exp1,3667.509766,1787.733032
750 mA,exp1,3666.824219,1780.516357
750 mA,exp1,3666.138672,1824.952026
750 mA,exp1,3665.453125,1807.403076
750 mA,exp1,3664.767578,1903.447998
750 mA,exp1,3664.082031,1841.15271
750 mA,exp1,3663.396484,1913.070435
750 mA,exp1,3662.709961,1754.47229
750 mA,exp1,3662.024414,1791.984375
750 mA,exp1,3661.337891,1846.677002
750 mA,exp1,3660.651367,1849.775757
750 mA,exp1,3659.964844,1911.312866
750 mA,exp1,3659.27832,1842.221924
750 mA,exp1,3658.591797,1780.029053
750 mA,exp1,3657.904297,1793.444824
750 mA,exp1,3657.217773,1854.946777
750 mA,exp1,3656.530273,1837.433594
750 mA,exp1,3655.842773,1905.772339
750 mA,exp1,3655.155273,1929.454468
750 mA,exp1,3654.467773,1877.611572
750 mA,exp1,3653.780273,1853.243042
750 mA,exp1,3653.092773,1753.394775
750 mA,exp1,3652.405273,1804.532593
750 mA,exp1,3651.716797,1883.091919
750 mA,exp1,3651.02832,1865.598877
750 mA,exp1,3650.34082,1940.689209
750 mA,exp1,3649.652344,1751.784424
750 mA,exp1,3648.962891,1823.440552
750 mA,exp1,3648.274414,1812.824829
750 mA,exp1,3647.585938,1891.295776
750 mA,exp1,3646.897461,1866.968872
750 mA,exp1,3646.208008,1839.22583
750 mA,exp1,3645.518555,1907.375366
750 mA,exp1,3644.829102,1859.092529
750 mA,exp1,3644.139648,1937.482666
750 mA,exp1,3643.450195,1851.564575
750 mA,exp1,3642.760742,1899.130371
750 mA,exp1,3642.071289,1871.411743
750 mA,exp1,3641.380859,1833.441284
750 mA,exp1,3640.691406,1829.68457
750 mA,exp1,3640.000977,1976.380127
750 mA,exp1,3639.310547,1911.061523
750 mA,exp1,3638.620117,1835.512451
750 mA,exp1,3637.929688,1883.019775
750 mA,exp1,3637.238281,1862.172852
750 mA,exp1,3636.547852,1868.663086
750 mA,exp1,3635.857422,1851.241943
750 mA,exp1,3635.166016,1864.561646
750 mA,exp1,3634.474609,1915.43396
750 mA,exp1,3633.783203,1959.460083
750 mA,exp1,3633.091797,1866.947266
750 mA,exp1,3632.400391,1887.078979
750 mA,exp1,3631.708984,1890.144043
750 mA,exp1,3631.016602,1961.431763
750 mA,exp1,3630.325195,2094.083252
750 mA,exp1,3629.632812,1875.462769
750 mA,exp1,3628.94043,1991.034668
750 mA,exp1,3628.248047,1922.495239
750 mA,exp1,3627.555664,1915.325928
750 mA,exp1,3626.863281,1908.15918
750 mA,exp1,3626.169922,1863.520142
750 mA,exp1,3625.477539,1978.987793
750 mA,exp1,3624.78418,1954.785278
750 mA,exp1,3624.091797,1876.112915
750 mA,exp1,3623.398438,1715.766113
750 mA,exp1,3622.705078,1882.230835
750 mA,exp1,3622.010742,1973.767212
750 mA,exp1,3621.317383,1864.5271
750 mA,exp1,3620.624023,1894.800659
750 mA,exp1,3619.929688,1863.841919
750 mA,exp1,3619.236328,1931.510376
750 mA,exp1,3618.541992,1883.556519
750 mA,exp1,3617.847656,1869.613159
750 mA,exp1,3617.15332,1944.040283
750 mA,exp1,3616.458984,1936.886963
750 mA,exp1,3615.763672,1912.749023
750 mA,exp1,3615.069336,1956.555786
750 mA,exp1,3614.374023,1949.403809
750 mA,exp1,3613.679688,2010.165405
750 mA,exp1,3612.984375,1931.712646
750 mA,exp1,3612.289062,1860.077271
750 mA,exp1,3611.59375,1985.301392
750 mA,exp1,3610.897461,2008.687866
750 mA,exp1,3610.202148,1954.039673
750 mA,exp1,3609.506836,2082.569092
750 mA,exp1,3608.810547,1960.103638
750 mA,exp1,3608.114258,1966.524414
750 mA,exp1,3607.417969,2006.842041
750 mA,exp1,3606.72168,1965.80127
750 mA,exp1,3606.025391,1931.552856
750 mA,exp1,3605.329102,1914.257446
750 mA,exp1,3604.632812,1927.4552
750 mA,exp1,3603.935547,2008.384399
750 mA,exp1,3603.238281,1991.083984
750 mA,exp1,3602.541016,2085.513916
750 mA,exp1,3601.844727,2098.670166
750 mA,exp1,3601.146484,1979.832642
750 mA,exp1,3600.449219,1979.468384
750 mA,exp1,3599.751953,2077.213623
750 mA,exp1,3599.053711,1951.680542
750 mA,exp1,3598.356445,1978.376221
750 mA,exp1,3597.658203,1907.006592
750 mA,exp1,3596.959961,1933.700562
750 mA,exp1,3596.261719,1919.824829
750 mA,exp1,3595.563477,2010.714111
750 mA,exp1,3594.865234,1966.420654
750 mA,exp1,3594.166992,2080.914307
750 mA,exp1,3593.467773,2090.663818
750 mA,exp1,3592.768555,1961.958252
750 mA,exp1,3592.070312,1931.210938
750 mA,exp1,3591.371094,1984.865479
750 mA,exp1,3590.671875,2014.875122
750 mA,exp1,3589.972656,2058.371094
750 mA,exp1,3589.272461,2135.588623
750 mA,exp1,3588.573242,1986.777344
750 mA,exp1,3587.873047,1939.196289
750 mA,exp1,3587.172852,1989.417725
750 mA,exp1,3586.473633,1975.566284
750 mA,exp1,3585.773438,1981.943726
750 mA,exp1,3585.073242,2048.979248
750 mA,exp1,3584.37207,1873.392578
750 mA,exp1,3583.671875,1990.9552
750 mA,exp1,3582.97168,1963.643066
750 mA,exp1,3582.270508,2044.102539
750 mA,exp1,3581.569336,2047.092896
750 mA,exp1,3580.868164,2033.250488
750 mA,exp1,3580.166992,1965.562134
750 mA,exp1,3579.46582,2130.088379
750 mA,exp1,3578.764648,1921.099976
750 mA,exp1,3578.0625,1994.750122
750 mA,exp1,3577.361328,2034.740967
750 mA,exp1,3576.65918,2057.904053
750 mA,exp1,3575.957031,2087.782471
750 mA,exp1,3575.254883,2067.229492
750 mA,exp1,3574.552734,2006.355225
750 mA,exp1,3573.850586,2029.505981
750 mA,exp1,3573.148438,2002.255859
750 mA,exp1,3572.445312,1961.5802
750 mA,exp1,3571.743164,2035.099976
750 mA,exp1,3571.040039,2001.148315
750 mA,exp1,3570.336914,2101.489502
750 mA,exp1,3569.633789,2054.112549
750 mA,exp1,3568.930664,2006.752686
750 mA,exp1,3568.227539,1982.896362
750 mA,exp1,3567.523438,2032.848511
750 mA,exp1,3566.820312,2019.057739
