sample,experiment,wn,int
100 mA,exp1,3660.05371,15393.95215
100 mA,exp1,3659.36621,15356.75293
100 mA,exp1,3658.67969,15426.09473
100 mA,exp1,3657.99316,15474.79688
100 mA,exp1,3657.30566,15640.27539
100 mA,exp1,3656.61914,15486.28223
100 mA,exp1,3655.93164,15637.96191
100 mA,exp1,3655.24414,15786.15137
100 mA,exp1,3654.55664,15570.42773
100 mA,exp1,3653.86914,15927.92676
100 mA,exp1,3653.18164,15897.54883
100 mA,exp1,3652.49316,15829.44336
100 mA,exp1,3651.80566,15881.41699
100 mA,exp1,3651.11719,15689.87695
100 mA,exp1,3650.42871,15707.56738
100 mA,exp1,3649.74023,16013.22168
100 mA,exp1,3649.05176,16044.55469
100 mA,exp1,3648.36328,16055.31543
100 mA,exp1,3647.67481,15737.14258
100 mA,exp1,3646.98535,16165.88965
100 mA,exp1,3646.29688,16043.04199
100 mA,exp1,3645.60742,16009.27539
100 mA,exp1,3644.91797,16112.47168
100 mA,exp1,3644.22852,15965.73828
100 mA,exp1,3643.53906,16222.91895
100 mA,exp1,3642.84961,16226.7832
100 mA,exp1,3642.16016,16641.20117
100 mA,exp1,3641.46973,16261.86914
100 mA,exp1,3640.7793,16416.20313
100 mA,exp1,3640.08984,16208.02344
100 mA,exp1,3639.39941,16345.21582
100 mA,exp1,3638.70898,16376.39453
100 mA,exp1,3638.01856,16486.16406
100 mA,exp1,3637.32715,16585.64258
100 mA,exp1,3636.63672,16688.5
100 mA,exp1,3635.94531,16767.41016
100 mA,exp1,3635.25488,16771.16016
100 mA,exp1,3634.56348,16730.52148
100 mA,exp1,3633.87207,16778.6543
100 mA,exp1,3633.18066,16410.36523
100 mA,exp1,3632.48926,16932.87695
100 mA,exp1,3631.79785,16800.11523
100 mA,exp1,3631.10547,17025.58398
100 mA,exp1,3630.41406,16845.10156
100 mA,exp1,3629.72168,17019.32813
100 mA,exp1,3629.0293,16944.60352
100 mA,exp1,3628.33691,17333.49805
100 mA,exp1,3627.64453,16900.88867
100 mA,exp1,3626.95215,16942.08203
100 mA,exp1,3626.25977,17174.04297
100 mA,exp1,3625.56641,17286.69922
100 mA,exp1,3624.87305,16895.2832
100 mA,exp1,3624.18066,17436.97852
100 mA,exp1,3623.48731,16596.29883
100 mA,exp1,3622.79395,17386.32227
100 mA,exp1,3622.10059,17243.59961
100 mA,exp1,3621.40625,17393.54297
100 mA,exp1,3620.71289,17128.40234
100 mA,exp1,3620.01953,17271.50977
100 mA,exp1,3619.3252,17346.54883
100 mA,exp1,3618.63086,17418.16211
100 mA,exp1,3617.93652,17537.33789
100 mA,exp1,3617.24219,17568.10156
100 mA,exp1,3616.54785,17197.87695
100 mA,exp1,3615.85352,17616.00586
100 mA,exp1,3615.1582,17524.44922
100 mA,exp1,3614.46387,17775.94531
100 mA,exp1,3613.76856,17640.25
100 mA,exp1,3613.07324,17453.67773
100 mA,exp1,3612.37793,17701.65234
100 mA,exp1,3611.68262,17576.22266
100 mA,exp1,3610.98731,17790.15234
100 mA,exp1,3610.29199,17708.85352
100 mA,exp1,3609.5957,17783.61133
100 mA,exp1,3608.90039,17719.30078
100 mA,exp1,3608.2041,17949.99609
100 mA,exp1,3607.50781,18160.26563
100 mA,exp1,3606.81152,18356.90039
100 mA,exp1,3606.11523,17692.7168
100 mA,exp1,3605.41895,18065.54688
100 mA,exp1,3604.72168,18011.41211
100 mA,exp1,3604.02539,18055.51563
100 mA,exp1,3603.32813,17764.36133
100 mA,exp1,3602.63086,17896.52148
100 mA,exp1,3601.93359,18417.9082
100 mA,exp1,3601.23633,18411.13477
100 mA,exp1,3600.53906,18394.21484
100 mA,exp1,3599.8418,18678.39844
100 mA,exp1,3599.14356,18465.24609
100 mA,exp1,3598.44629,18252.16992
100 mA,exp1,3597.74805,18526.07813
100 mA,exp1,3597.04981,18509.14648
100 mA,exp1,3596.35156,18674.74219
100 mA,exp1,3595.65332,18664.54883
100 mA,exp1,3594.95508,18563.12891
100 mA,exp1,3594.25586,18650.92188
100 mA,exp1,3593.55762,18931.20508
100 mA,exp1,3592.8584,18860.18164
100 mA,exp1,3592.16016,18448.17773
100 mA,exp1,3591.46094,19038.90234
100 mA,exp1,3590.76172,18836.26953
100 mA,exp1,3590.06152,18687.70117
100 mA,exp1,3589.36231,18620.15625
100 mA,exp1,3588.66309,19139.57617
100 mA,exp1,3587.96289,18822.40234
100 mA,exp1,3587.2627,18896.49023
100 mA,exp1,3586.56348,19375.11328
100 mA,exp1,3585.86328,19105.25781
100 mA,exp1,3585.16309,18987.15625
100 mA,exp1,3584.46191,19111.69922
100 mA,exp1,3583.76172,19401.26953
100 mA,exp1,3583.06152,19198.9707
100 mA,exp1,3582.36035,19306.56445
100 mA,exp1,3581.65918,19286.17383
100 mA,exp1,3580.95801,19750.54688
100 mA,exp1,3580.25684,19141.07031
100 mA,exp1,3579.55566,19349.54688
100 mA,exp1,3578.85449,19120.55859
100 mA,exp1,3578.15332,19732.62891
100 mA,exp1,3577.45117,19248.04297
100 mA,exp1,3576.74902,19560.58594
100 mA,exp1,3576.04785,19469.56641
100 mA,exp1,3575.3457,19197.06445
100 mA,exp1,3574.64356,19828.71484
100 mA,exp1,3573.94043,19841.86133
100 mA,exp1,3573.23828,19703.82031
100 mA,exp1,3572.53613,19938.66992
100 mA,exp1,3571.83301,19911.48633
100 mA,exp1,3571.12988,19874.23633
100 mA,exp1,3570.42676,19971.2832
100 mA,exp1,3569.72363,20125.35352
100 mA,exp1,3569.02051,20047.81055
100 mA,exp1,3568.31738,20064.24414
100 mA,exp1,3567.61426,20167.88867
100 mA,exp1,3566.91016,19932.74219
100 mA,exp1,3566.20606,19734.56836
100 mA,exp1,3565.50293,20129.9043
100 mA,exp1,3564.79883,20260.27344
100 mA,exp1,3564.09473,19897.92188
100 mA,exp1,3563.38965,20296.35742
100 mA,exp1,3562.68555,20108.34375
100 mA,exp1,3561.98145,20446.29688
100 mA,exp1,3561.27637,20043.98633
100 mA,exp1,3560.57129,20525.80469
100 mA,exp1,3559.86621,20197.27734
100 mA,exp1,3559.16113,20474.71094
100 mA,exp1,3558.45606,20531.16602
100 mA,exp1,3557.75098,20453.76367
100 mA,exp1,3557.0459,20657.39453
100 mA,exp1,3556.33984,20476.30859
100 mA,exp1,3555.63379,20572.84766
100 mA,exp1,3554.92871,20732.875
100 mA,exp1,3554.22266,20705.64453
100 mA,exp1,3553.5166,20548.07422
100 mA,exp1,3552.81055,20838.33789
100 mA,exp1,3552.10352,20634.02539
100 mA,exp1,3551.39746,20686.99609
100 mA,exp1,3550.69043,20636.41406
100 mA,exp1,3549.9834,21026.61719
100 mA,exp1,3549.27734,20675.52148
100 mA,exp1,3548.57031,20972.10938
100 mA,exp1,3547.86231,20744.63086
100 mA,exp1,3547.15527,21161.21484
100 mA,exp1,3546.44824,20953.80078
100 mA,exp1,3545.74023,20749.79688
100 mA,exp1,3545.0332,21096.11328
100 mA,exp1,3544.3252,21478.97656
100 mA,exp1,3543.61719,21108.30664
100 mA,exp1,3542.90918,21661.00586
100 mA,exp1,3542.20117,21473.71484
100 mA,exp1,3541.49219,21213.19531
100 mA,exp1,3540.78418,21475.75781
100 mA,exp1,3540.0752,21345.2207
100 mA,exp1,3539.36621,21610.98828
100 mA,exp1,3538.6582,21820.05859
100 mA,exp1,3537.94824,21669.55469
100 mA,exp1,3537.23926,21588.99609
100 mA,exp1,3536.53027,21518.44727
100 mA,exp1,3535.82129,21617.58984
100 mA,exp1,3535.11133,21972.8125
100 mA,exp1,3534.40137,21739.27539
100 mA,exp1,3533.69238,21728.5957
100 mA,exp1,3532.98242,22083.5957
100 mA,exp1,3532.27246,21823.57422
100 mA,exp1,3531.56152,21616.81641
100 mA,exp1,3530.85156,21682.58008
100 mA,exp1,3530.14063,21871.22656
100 mA,exp1,3529.43066,21980.0918
100 mA,exp1,3528.71973,21946.12891
100 mA,exp1,3528.00879,21971.9375
100 mA,exp1,3527.29785,22233.41211
100 mA,exp1,3526.58691,22202.73633
100 mA,exp1,3525.87598,22178.70508
100 mA,exp1,3525.16406,22171.27148
100 mA,exp1,3524.45313,22356.2207
100 mA,exp1,3523.74121,22096.71094
100 mA,exp1,3523.0293,22371.12891
100 mA,exp1,3522.31738,22486.31641
100 mA,exp1,3521.60547,22366.13281
100 mA,exp1,3520.89356,22219.48242
100 mA,exp1,3520.18066,22308.125
100 mA,exp1,3519.46875,22406.66992
100 mA,exp1,3518.75586,22587.98047
100 mA,exp1,3518.04297,22563.91406
100 mA,exp1,3517.33008,23029.85156
100 mA,exp1,3516.61719,22499.25195
100 mA,exp1,3515.9043,23008.05078
100 mA,exp1,3515.19141,22712.58398
100 mA,exp1,3514.47754,22754.67578
100 mA,exp1,3513.76465,22852.98242
100 mA,exp1,3513.05078,23288.57617
100 mA,exp1,3512.33691,22851.09375
100 mA,exp1,3511.62305,23355.94531
100 mA,exp1,3510.90918,23017.76758
100 mA,exp1,3510.19531,23287.76953
100 mA,exp1,3509.48047,23214.04883
100 mA,exp1,3508.7666,23229.54688
100 mA,exp1,3508.05176,23155.86328
100 mA,exp1,3507.33691,23389.30859
100 mA,exp1,3506.62207,23279.30273
100 mA,exp1,3505.90723,23552.24414
100 mA,exp1,3505.19238,23801.98242
100 mA,exp1,3504.47754,23520.37109
100 mA,exp1,3503.76172,23614.96094
100 mA,exp1,3503.0459,23221.33984
100 mA,exp1,3502.33106,23401.69141
100 mA,exp1,3501.61523,23601.75977
100 mA,exp1,3500.89941,23689.66406
100 mA,exp1,3500.18262,23645.69531
100 mA,exp1,3499.4668,23453.44531
100 mA,exp1,3498.75098,23442.48242
100 mA,exp1,3498.03418,23596.22852
100 mA,exp1,3497.31738,23552.30469
100 mA,exp1,3496.60059,23600.5957
100 mA,exp1,3495.88379,23991.27148
100 mA,exp1,3495.16699,23782.70703
100 mA,exp1,3494.4502,23659.78711
100 mA,exp1,3493.73242,23606.01172
100 mA,exp1,3493.01563,23966.78125
100 mA,exp1,3492.29785,23702.45313
100 mA,exp1,3491.58008,24224.21094
100 mA,exp1,3490.86231,24022.40234
100 mA,exp1,3490.14453,23843.68164
100 mA,exp1,3489.42676,24016.71289
100 mA,exp1,3488.70898,24380.27734
100 mA,exp1,3487.99023,24313.29492
100 mA,exp1,3487.27148,24213.48633
100 mA,exp1,3486.55371,24067.73047
100 mA,exp1,3485.83496,24605.04688
100 mA,exp1,3485.11621,24495.38477
100 mA,exp1,3484.39648,24474.39063
100 mA,exp1,3483.67773,24436.99219
100 mA,exp1,3482.95898,24527.57813
100 mA,exp1,3482.23926,24765.75781
100 mA,exp1,3481.51953,24800.48242
100 mA,exp1,3480.79981,24297.36523
100 mA,exp1,3480.08008,24407.57422
100 mA,exp1,3479.36035,24645.5918
100 mA,exp1,3478.64063,24640.97656
100 mA,exp1,3477.91992,24708.45508
100 mA,exp1,3477.2002,24431.88867
100 mA,exp1,3476.47949,24797.4707
100 mA,exp1,3475.75879,24930.37891
100 mA,exp1,3475.03809,25023.94336
100 mA,exp1,3474.31738,24940.67969
100 mA,exp1,3473.59668,25178.22656
100 mA,exp1,3472.875,24774.23828
100 mA,exp1,3472.1543,24910.29102
100 mA,exp1,3471.43262,24863.08984
100 mA,exp1,3470.71094,24946.74023
100 mA,exp1,3469.98926,24817.79102
100 mA,exp1,3469.26758,25323.19336
100 mA,exp1,3468.5459,25141.91406
100 mA,exp1,3467.82324,25166.61133
100 mA,exp1,3467.10156,25508.27148
100 mA,exp1,3466.37891,25245.375
100 mA,exp1,3465.65625,25165.50391
100 mA,exp1,3464.93359,25059.5332
100 mA,exp1,3464.21094,25263.80664
100 mA,exp1,3463.48828,25438.61914
100 mA,exp1,3462.76563,25476.27344
100 mA,exp1,3462.04199,25399.6875
100 mA,exp1,3461.31836,25545.00586
100 mA,exp1,3460.5957,25781.61133
100 mA,exp1,3459.87207,25603.89648
100 mA,exp1,3459.14844,25113.1875
100 mA,exp1,3458.42383,25333.43359
100 mA,exp1,3457.7002,25563.37305
100 mA,exp1,3456.97656,25340.19727
100 mA,exp1,3456.25195,25713.42383
100 mA,exp1,3455.52734,25333.91992
100 mA,exp1,3454.80273,25364.98242
100 mA,exp1,3454.07813,25386.25977
100 mA,exp1,3453.35352,25899.20313
100 mA,exp1,3452.62891,25428.78906
100 mA,exp1,3451.90332,26156.35156
100 mA,exp1,3451.17871,25949.6582
100 mA,exp1,3450.45313,26078.16797
100 mA,exp1,3449.72754,25952.89063
100 mA,exp1,3449.00195,25782.125
100 mA,exp1,3448.27637,26200.00391
100 mA,exp1,3447.55078,26191.8125
100 mA,exp1,3446.82422,26167.36914
100 mA,exp1,3446.09863,26285.93555
100 mA,exp1,3445.37207,25897.54883
100 mA,exp1,3444.64551,25938.14648
100 mA,exp1,3443.91895,26290.54883
100 mA,exp1,3443.19238,26188.16211
100 mA,exp1,3442.46582,26358.55273
100 mA,exp1,3441.73828,25899.0918
100 mA,exp1,3441.01172,25533.92969
100 mA,exp1,3440.28418,26084.01758
100 mA,exp1,3439.55664,26371.09375
100 mA,exp1,3438.8291,26054.70117
100 mA,exp1,3438.10156,26490.86133
100 mA,exp1,3437.37402,26132.4082
100 mA,exp1,3436.64551,26270.11719
100 mA,exp1,3435.91797,26154.94336
100 mA,exp1,3435.18945,26043.05273
100 mA,exp1,3434.46094,25924.72266
100 mA,exp1,3433.73242,26528.85742
100 mA,exp1,3433.00391,26676.07227
100 mA,exp1,3432.27539,26356.9043
100 mA,exp1,3431.5459,26429.62305
100 mA,exp1,3430.81738,26301.61133
100 mA,exp1,3430.08789,26241.61133
100 mA,exp1,3429.3584,26061.90625
100 mA,exp1,3428.62891,26461.38086
100 mA,exp1,3427.89941,26242.88281
100 mA,exp1,3427.16992,26189.40039
100 mA,exp1,3426.44043,26317.00977
100 mA,exp1,3425.70996,26337.88672
100 mA,exp1,3424.97949,26180.98047
100 mA,exp1,3424.25,26101.69141
100 mA,exp1,3423.51953,26116.13086
100 mA,exp1,3422.78906,26731.41211
100 mA,exp1,3422.05762,25893.0625
100 mA,exp1,3421.32715,25823.56836
100 mA,exp1,3420.5957,26519.26367
100 mA,exp1,3419.86523,26297.96094
100 mA,exp1,3419.13379,26373.6543
100 mA,exp1,3418.40234,26333.1543
100 mA,exp1,3417.6709,26366.86914
100 mA,exp1,3416.93945,26339.28516
100 mA,exp1,3416.20703,26276.23438
100 mA,exp1,3415.47559,26416.33594
100 mA,exp1,3414.74316,26285.5957
100 mA,exp1,3414.01074,26254.81836
100 mA,exp1,3413.27832,26037.15039
100 mA,exp1,3412.5459,26293.16797
100 mA,exp1,3411.81348,26326.82422
100 mA,exp1,3411.08106,26289.61328
100 mA,exp1,3410.34766,26297.49414
100 mA,exp1,3409.61426,26363.31836
100 mA,exp1,3408.88184,26120.11719
100 mA,exp1,3408.14844,26321.10742
100 mA,exp1,3407.41504,26148.78906
100 mA,exp1,3406.68066,26172.76367
100 mA,exp1,3405.94727,26225.67578
100 mA,exp1,3405.21387,26124.21289
100 mA,exp1,3404.47949,26109.59375
100 mA,exp1,3403.74512,26165.69531
100 mA,exp1,3403.01074,26244.27148
100 mA,exp1,3402.27637,26091.46289
100 mA,exp1,3401.54199,25964.41211
100 mA,exp1,3400.80664,25885.58789
100 mA,exp1,3400.07227,25960.93945
100 mA,exp1,3399.33691,25461.5293
100 mA,exp1,3398.60156,26037.71484
100 mA,exp1,3397.86621,25910.78711
100 mA,exp1,3397.13086,26188.23242
100 mA,exp1,3396.39551,26038.86133
100 mA,exp1,3395.66016,26341.83398
100 mA,exp1,3394.92383,26012.88867
100 mA,exp1,3394.18848,25837.97852
100 mA,exp1,3393.45215,25807.40039
100 mA,exp1,3392.71582,26139.02539
100 mA,exp1,3391.97949,26351.95117
100 mA,exp1,3391.24219,26000.88086
100 mA,exp1,3390.50586,25912.625
100 mA,exp1,3389.76953,25741.12695
100 mA,exp1,3389.03223,25915.53125
100 mA,exp1,3388.29492,25974.60938
100 mA,exp1,3387.55762,25572.7207
100 mA,exp1,3386.82031,25823.86133
100 mA,exp1,3386.08301,25722.93164
100 mA,exp1,3385.34473,25849.17578
100 mA,exp1,3384.60742,25556.36328
100 mA,exp1,3383.86914,25925.63086
100 mA,exp1,3383.13086,25418.68945
100 mA,exp1,3382.39258,25455.38281
100 mA,exp1,3381.6543,25613.50977
100 mA,exp1,3380.91602,25551.08789
100 mA,exp1,3380.17676,25808.17383
100 mA,exp1,3379.43848,25352.83984
100 mA,exp1,3378.69922,25667.34766
100 mA,exp1,3377.95996,25521.9375
100 mA,exp1,3377.2207,25727.74609
100 mA,exp1,3376.48145,25537.68945
100 mA,exp1,3375.74219,25609.38281
100 mA,exp1,3375.00293,25476.84961
100 mA,exp1,3374.2627,25634.65234
100 mA,exp1,3373.52246,25428.80664
100 mA,exp1,3372.78223,25372.9082
100 mA,exp1,3372.04199,25109.80078
100 mA,exp1,3371.30176,25471.54883
100 mA,exp1,3370.56152,25316.87305
100 mA,exp1,3369.82031,25302.45508
100 mA,exp1,3369.08008,25463.25391
100 mA,exp1,3368.33887,25219.48242
100 mA,exp1,3367.59766,25571.29883
100 mA,exp1,3366.85645,25410.37891
100 mA,exp1,3366.11523,25427.7793
100 mA,exp1,3365.37402,25699.78125
100 mA,exp1,3364.63184,25392.55078
100 mA,exp1,3363.89063,25219.05469
100 mA,exp1,3363.14844,24969.2832
100 mA,exp1,3362.40625,24872.25586
100 mA,exp1,3361.66406,25121.83984
100 mA,exp1,3360.92188,24989.84766
100 mA,exp1,3360.17871,24911.9375
100 mA,exp1,3359.43652,24706.94727
100 mA,exp1,3358.69336,25315.37695
100 mA,exp1,3357.9502,25021.44141
100 mA,exp1,3357.20801,25016.62305
100 mA,exp1,3356.46387,24751.43164
100 mA,exp1,3355.7207,24768.88867
100 mA,exp1,3354.97754,24694.28711
100 mA,exp1,3354.2334,24537.20313
100 mA,exp1,3353.49023,24789.47656
100 mA,exp1,3352.74609,24635.60352
100 mA,exp1,3352.00195,24986.07617
100 mA,exp1,3351.25781,24426.33203
100 mA,exp1,3350.51367,24510.39258
100 mA,exp1,3349.76856,24356.68555
100 mA,exp1,3349.02441,24434.38672
100 mA,exp1,3348.2793,24705.33789
100 mA,exp1,3347.53418,24314.08008
100 mA,exp1,3346.78906,24638.79102
100 mA,exp1,3346.04395,24317.36133
100 mA,exp1,3345.29883,24486.80469
100 mA,exp1,3344.55273,24168.68945
100 mA,exp1,3343.80762,24281.12305
100 mA,exp1,3343.06152,24428.32031
100 mA,exp1,3342.31543,24354.0
100 mA,exp1,3341.56934,24156.3457
100 mA,exp1,3340.82324,24221.25195
100 mA,exp1,3340.07715,24083.77344
100 mA,exp1,3339.33008,24047.50391
100 mA,exp1,3338.58398,23982.80273
100 mA,exp1,3337.83691,23965.52539
100 mA,exp1,3337.08984,23992.48438
100 mA,exp1,3336.34277,24076.28906
100 mA,exp1,3335.5957,24109.52734
100 mA,exp1,3334.84766,23789.10547
100 mA,exp1,3334.10059,23964.44727
100 mA,exp1,3333.35254,23902.99414
100 mA,exp1,3332.60449,24065.62109
100 mA,exp1,3331.85645,23931.59961
100 mA,exp1,3331.1084,23447.47852
100 mA,exp1,3330.36035,23834.02148
100 mA,exp1,3329.61231,24005.98633
100 mA,exp1,3328.86328,23786.95313
100 mA,exp1,3328.11426,23993.53125
100 mA,exp1,3327.36621,23730.46094
100 mA,exp1,3326.61719,23505.30078
100 mA,exp1,3325.86816,23686.60742
100 mA,exp1,3325.11816,23470.98828
100 mA,exp1,3324.36914,23205.06836
100 mA,exp1,3323.61914,23417.80469
100 mA,exp1,3322.87012,23394.375
100 mA,exp1,3322.12012,23474.80859
100 mA,exp1,3321.37012,23451.37305
100 mA,exp1,3320.61914,23522.32227
100 mA,exp1,3319.86914,23445.41211
100 mA,exp1,3319.11914,23554.07031
100 mA,exp1,3318.36816,23467.74805
100 mA,exp1,3317.61719,23431.75391
100 mA,exp1,3316.86621,23603.20313
100 mA,exp1,3316.11523,22985.86914
100 mA,exp1,3315.36426,23166.76172
100 mA,exp1,3314.61328,23162.25781
100 mA,exp1,3313.86133,23421.55273
100 mA,exp1,3313.10938,23241.16602
100 mA,exp1,3312.3584,23274.31641
100 mA,exp1,3311.60645,23448.69141
100 mA,exp1,3310.85449,23183.67383
100 mA,exp1,3310.10156,23138.37695
100 mA,exp1,3309.34961,22901.75
100 mA,exp1,3308.59668,22997.65039
100 mA,exp1,3307.84473,23021.39453
100 mA,exp1,3307.0918,23371.16211
100 mA,exp1,3306.33887,22805.5625
100 mA,exp1,3305.58594,22747.8457
100 mA,exp1,3304.83203,22928.26953
100 mA,exp1,3304.0791,22920.66992
100 mA,exp1,3303.3252,23094.72266
100 mA,exp1,3302.57129,22933.65625
100 mA,exp1,3301.81738,22678.73047
100 mA,exp1,3301.06348,23068.69922
100 mA,exp1,3300.30957,23154.95508
100 mA,exp1,3299.55566,22868.8418
100 mA,exp1,3298.80078,22808.07227
100 mA,exp1,3298.04688,22819.26172
100 mA,exp1,3297.29199,22880.47656
100 mA,exp1,3296.53711,22744.70117
100 mA,exp1,3295.78223,22937.18945
100 mA,exp1,3295.02637,22845.20508
100 mA,exp1,3294.27148,22647.02148
100 mA,exp1,3293.51563,22780.05273
100 mA,exp1,3292.76074,22416.41797
100 mA,exp1,3292.00488,22739.92773
100 mA,exp1,3291.24902,22354.58398
100 mA,exp1,3290.49316,22618.66797
100 mA,exp1,3289.73633,22417.62891
100 mA,exp1,3288.98047,22572.38281
100 mA,exp1,3288.22363,22290.31641
100 mA,exp1,3287.4668,22248.5293
100 mA,exp1,3286.70996,22359.5625
100 mA,exp1,3285.95313,22133.82031
100 mA,exp1,3285.19629,22618.90234
100 mA,exp1,3284.43945,22309.04492
100 mA,exp1,3283.68164,22613.16797
100 mA,exp1,3282.92383,22530.85742
100 mA,exp1,3282.16699,22190.04492
100 mA,exp1,3281.40918,22450.41016
100 mA,exp1,3280.65039,22436.67383
100 mA,exp1,3279.89258,22239.27539
100 mA,exp1,3279.13477,21970.36523
100 mA,exp1,3278.37598,22305.24609
100 mA,exp1,3277.61719,22512.43555
100 mA,exp1,3276.8584,22330.72266
100 mA,exp1,3276.09961,22205.05859
100 mA,exp1,3275.34082,22023.47461
100 mA,exp1,3274.58203,22289.61719
100 mA,exp1,3273.82227,22098.75977
100 mA,exp1,3273.06348,22066.45898
100 mA,exp1,3272.30371,21981.35156
100 mA,exp1,3271.54395,22138.56836
100 mA,exp1,3270.78418,22230.50195
100 mA,exp1,3270.02344,21990.1543
100 mA,exp1,3269.26367,21914.43555
100 mA,exp1,3268.50293,22127.40625
100 mA,exp1,3267.74316,21912.04102
100 mA,exp1,3266.98242,22382.44336
100 mA,exp1,3266.22168,22139.19141
100 mA,exp1,3265.45996,21920.84766
100 mA,exp1,3264.69922,21928.94531
100 mA,exp1,3263.93848,21930.83789
100 mA,exp1,3263.17676,22186.89453
100 mA,exp1,3262.41504,22012.0918
100 mA,exp1,3261.65332,21989.17578
100 mA,exp1,3260.8916,21594.53516
100 mA,exp1,3260.12988,21627.45703
100 mA,exp1,3259.36719,21867.83203
100 mA,exp1,3258.60547,21745.88672
100 mA,exp1,3257.84277,21688.98828
100 mA,exp1,3257.08008,21663.06055
100 mA,exp1,3256.31738,22119.82227
100 mA,exp1,3255.55469,21694.75391
100 mA,exp1,3254.79102,21801.82813
100 mA,exp1,3254.02832,21676.93945
100 mA,exp1,3253.26465,21604.65625
100 mA,exp1,3252.50098,21504.58008
100 mA,exp1,3251.73731,21948.46289
100 mA,exp1,3250.97363,21452.85547
100 mA,exp1,3250.20996,21300.3457
100 mA,exp1,3249.44629,21700.76172
100 mA,exp1,3248.68164,21396.94922
100 mA,exp1,3247.91699,21692.21289
100 mA,exp1,3247.15234,21904.01563
100 mA,exp1,3246.3877,21313.32031
100 mA,exp1,3245.62305,21645.44922
100 mA,exp1,3244.8584,21459.16992
100 mA,exp1,3244.09277,21519.71094
100 mA,exp1,3243.32813,21296.51953
100 mA,exp1,3242.5625,21159.74414
100 mA,exp1,3241.79688,21143.24023
100 mA,exp1,3241.03125,21422.60938
100 mA,exp1,3240.26465,21803.55078
100 mA,exp1,3239.49902,21623.64648
100 mA,exp1,3238.73242,21431.49219
100 mA,exp1,3237.9668,21381.07031
100 mA,exp1,3237.2002,21195.19531
100 mA,exp1,3236.43359,21394.17773
100 mA,exp1,3235.66699,21109.88477
100 mA,exp1,3234.89941,21136.48828
100 mA,exp1,3234.13281,21086.16602
100 mA,exp1,3233.36523,21121.98828
100 mA,exp1,3232.59766,21083.98828
100 mA,exp1,3231.83008,21291.97461
100 mA,exp1,3231.0625,21032.62109
100 mA,exp1,3230.29492,21157.54883
100 mA,exp1,3229.52637,21383.83008
100 mA,exp1,3228.75879,20878.83203
100 mA,exp1,3227.99023,21108.14648
100 mA,exp1,3227.22168,20723.16797
100 mA,exp1,3226.45313,21056.81445
100 mA,exp1,3225.68457,20745.67188
100 mA,exp1,3224.91504,21042.34961
100 mA,exp1,3224.14648,21071.94141
100 mA,exp1,3223.37695,21030.95703
100 mA,exp1,3222.60742,20756.86719
100 mA,exp1,3221.83789,20909.16406
100 mA,exp1,3221.06836,21012.3418
100 mA,exp1,3220.29883,20781.33398
100 mA,exp1,3219.52832,20602.51758
100 mA,exp1,3218.75879,20904.87305
100 mA,exp1,3217.98828,20790.43945
100 mA,exp1,3217.21777,20614.78711
100 mA,exp1,3216.44727,20993.51953
100 mA,exp1,3215.67578,20824.01758
100 mA,exp1,3214.90527,20697.44141
100 mA,exp1,3214.13379,20671.91602
100 mA,exp1,3213.36328,20863.66602
100 mA,exp1,3212.5918,20547.46484
100 mA,exp1,3211.82031,20580.09961
100 mA,exp1,3211.04883,20404.75781
100 mA,exp1,3210.27637,20425.17383
100 mA,exp1,3209.50488,20674.86133
100 mA,exp1,3208.73242,20297.875
100 mA,exp1,3207.95996,20312.18555
100 mA,exp1,3207.1875,20592.29297
100 mA,exp1,3206.41504,20389.6582
100 mA,exp1,3205.64258,20223.75
100 mA,exp1,3204.86914,20262.48633
100 mA,exp1,3204.09668,20368.36719
100 mA,exp1,3203.32324,20291.07422
100 mA,exp1,3202.54981,20024.60938
100 mA,exp1,3201.77637,20160.98047
100 mA,exp1,3201.00293,20306.44922
100 mA,exp1,3200.22852,20320.7168
100 mA,exp1,3199.45508,20173.37109
100 mA,exp1,3198.68066,20068.76172
100 mA,exp1,3197.90625,19985.5293
100 mA,exp1,3197.13184,20258.87109
100 mA,exp1,3196.35742,20099.46289
100 mA,exp1,3195.58301,19927.93164
100 mA,exp1,3194.80762,19710.78516
100 mA,exp1,3194.03223,19782.99219
100 mA,exp1,3193.25781,19861.25977
100 mA,exp1,3192.48242,19644.25195
100 mA,exp1,3191.70703,20005.52344
100 mA,exp1,3190.93066,19596.89063
